year,month,day,rad,tx,tn,p,Site,Date
1987,10,20,9.38,12.787,7.174,3.57471406454124,Indiana,1987-10-20
1987,10,21,10.08,7.685,0.715,0,Indiana,1987-10-21
1987,10,22,6.93,11.103,-0.281,1.82134593632099,Indiana,1987-10-22
1987,10,23,14.41,13.556,4.496,0,Indiana,1987-10-23
1987,10,24,3.08,11.376,5.641,8.22314620018005,Indiana,1987-10-24
1987,10,25,14.53,11.436,-1.206,0,Indiana,1987-10-25
1987,10,26,4.95,14.064,3.445,0,Indiana,1987-10-26
1987,10,27,13.64,11.667,4.405,11.675050854592,Indiana,1987-10-27
1987,10,28,10.2,8.865,0.916,0,Indiana,1987-10-28
1987,10,29,10.73,12.697,3.496,0,Indiana,1987-10-29
1987,10,30,13.09,19.549,2.847,0,Indiana,1987-10-30
1987,10,31,10.98,20.869,6.129,0,Indiana,1987-10-31
1987,11,1,8.05,20.135,13.479,0,Indiana,1987-11-01
1987,11,2,6.4,21.075,14.089,0,Indiana,1987-11-02
1987,11,3,12.31,23.855,14.231,0,Indiana,1987-11-03
1987,11,4,10.62,22.024,15.272,0,Indiana,1987-11-04
1987,11,5,13.06,17.563,6.472,0,Indiana,1987-11-05
1987,11,6,10.08,9.813,0.072,0,Indiana,1987-11-06
1987,11,7,4.69,10.75,6.431,3.13115119928398,Indiana,1987-11-07
1987,11,8,6.92,15.803,9.786,2.74724960326012,Indiana,1987-11-08
1987,11,9,6.38,12.218,4.747,1.78255438794395,Indiana,1987-11-09
1987,11,10,10.22,4.829,-0.762,0,Indiana,1987-11-10
1987,11,11,10.83,5.361,-3.767,0,Indiana,1987-11-11
1987,11,12,11.65,12.161,-0.611,0,Indiana,1987-11-12
1987,11,13,10.04,15.836,4.215,0,Indiana,1987-11-13
1987,11,14,10.62,16.434,4.243,0,Indiana,1987-11-14
1987,11,15,10.16,17.93,4.451,0,Indiana,1987-11-15
1987,11,16,3.54,16.915,12.051,1.67521834373474,Indiana,1987-11-16
1987,11,17,6.26,16.854,10.642,7.7588975428462,Indiana,1987-11-17
1987,11,18,5.55,9.254,4.119,0,Indiana,1987-11-18
1987,11,19,9.15,9.384,-1.358,0,Indiana,1987-11-19
1987,11,20,8.9,5.631,-2.329,0,Indiana,1987-11-20
1987,11,21,10.65,1.277,-6.218,0,Indiana,1987-11-21
1987,11,22,10.54,10.355,-2.666,0,Indiana,1987-11-22
1987,11,23,6.46,14.771,6.907,0,Indiana,1987-11-23
1987,11,24,4.73,9.173,0.725,1.43682540891632,Indiana,1987-11-24
1987,11,25,0.81,9.373,5.841,46.147349476712,Indiana,1987-11-25
1987,11,26,2.43,5.955,2.24,0,Indiana,1987-11-26
1987,11,27,2.87,8.617,3.793,2.35863029956818,Indiana,1987-11-27
1987,11,28,2.35,13.416,8.164,15.8459395170212,Indiana,1987-11-28
1987,11,29,3.04,8.977,2.346,4.04764413822889,Indiana,1987-11-29
1987,11,30,2.25,5.536,1.407,0,Indiana,1987-11-30
1987,12,1,3.91,3.72,-0.2,4.98706400389892,Indiana,1987-12-01
1987,12,2,7.8,2.378,-4.657,0,Indiana,1987-12-02
1987,12,3,2.84,5.638,0.194,3.7220180033728,Indiana,1987-12-03
1987,12,4,6.86,2.273,-2.756,1.5181303024292,Indiana,1987-12-04
1987,12,5,8.69,1.896,-5.506,0,Indiana,1987-12-05
1987,12,6,3.93,2.93,-4.545,0,Indiana,1987-12-06
1987,12,7,2.3,6.163,0.758,13.3534550665786,Indiana,1987-12-07
1987,12,8,3.34,11.596,5.935,8.71339440254815,Indiana,1987-12-08
1987,12,9,2.96,12.182,7.036,5.34729361487507,Indiana,1987-12-09
1987,12,10,5.94,6.314,0.694,0,Indiana,1987-12-10
1987,12,11,2.7,7.647,0.932,2.27856636035995,Indiana,1987-12-11
1987,12,12,4.67,6.876,2.646,0,Indiana,1987-12-12
1987,12,13,7.79,3.827,-2.962,0,Indiana,1987-12-13
1987,12,14,4.8,3.13,-4.215,3.97203862667084,Indiana,1987-12-14
1987,12,15,3.91,6.834,-2.518,30.5917173623129,Indiana,1987-12-15
1987,12,16,6.73,-2.875,-4.818,0,Indiana,1987-12-16
1987,12,17,8.53,-3.279,-6.763,0,Indiana,1987-12-17
1987,12,18,7.95,1.284,-7.484,0,Indiana,1987-12-18
1987,12,19,0.81,2.928,-0.353,6.06809258459862,Indiana,1987-12-19
1987,12,20,3.15,10.203,0.423,20.945572852952,Indiana,1987-12-20
1987,12,21,9.15,5.036,-4.242,0,Indiana,1987-12-21
1987,12,22,4.41,6.204,-1.091,1.27537742366712,Indiana,1987-12-22
1987,12,23,8.25,7.021,-2.05,0,Indiana,1987-12-23
1987,12,24,1.55,10.173,3.179,0,Indiana,1987-12-24
1987,12,25,2.56,10.419,0.796,11.8913182496385,Indiana,1987-12-25
1987,12,26,2.86,1.795,-0.071,4.89354872786407,Indiana,1987-12-26
1987,12,27,2.42,2.059,-1.545,1.8440693616526,Indiana,1987-12-27
1987,12,28,1.69,2.737,0.211,19.5053383707773,Indiana,1987-12-28
1987,12,29,4.8,0.627,-2.302,2.04300135374069,Indiana,1987-12-29
1987,12,30,8.34,2.26,-5.26,0,Indiana,1987-12-30
1987,12,31,3.44,4.154,-2.829,0,Indiana,1987-12-31
1988,1,1,9.67,-3.732,-11.828,0,Indiana,1988-01-01
1988,1,2,9.72,-2.361,-11.496,0,Indiana,1988-01-02
1988,1,3,7.7,0.601,-7.112,0,Indiana,1988-01-03
1988,1,4,8.77,-1.817,-12.642,0,Indiana,1988-01-04
1988,1,5,10.06,-13.481,-20.279,0,Indiana,1988-01-05
1988,1,6,10.11,-13.434,-21.169,0,Indiana,1988-01-06
1988,1,7,4.58,-8.295,-16.121,0,Indiana,1988-01-07
1988,1,8,9.58,-5.454,-13.479,0,Indiana,1988-01-08
1988,1,9,9.44,-7.183,-13.598,0,Indiana,1988-01-09
1988,1,10,10.47,-6.78,-17.693,0,Indiana,1988-01-10
1988,1,11,9.45,2.735,-10.321,0,Indiana,1988-01-11
1988,1,12,3.61,5.305,-0.703,0,Indiana,1988-01-12
1988,1,13,10.23,4.251,-9.386,0,Indiana,1988-01-13
1988,1,14,6.71,-4.811,-14.02,0,Indiana,1988-01-14
1988,1,15,10.28,3.756,-6.626,0,Indiana,1988-01-15
1988,1,16,10.27,9.599,-0.356,0,Indiana,1988-01-16
1988,1,17,0.96,8.406,3.601,14.9283200502346,Indiana,1988-01-17
1988,1,18,7.47,5.428,0.667,1.04459335915408,Indiana,1988-01-18
1988,1,19,1.71,5.149,-0.144,9.57809016381361,Indiana,1988-01-19
1988,1,20,1.95,10.816,1.397,4.12345878589804,Indiana,1988-01-20
1988,1,21,4.79,0.848,-2.743,0,Indiana,1988-01-21
1988,1,22,4.22,-0.229,-3.115,0,Indiana,1988-01-22
1988,1,23,6.16,0.216,-4.721,0,Indiana,1988-01-23
1988,1,24,7.88,2.166,-4.175,1.62774044196112,Indiana,1988-01-24
1988,1,25,8.38,-3.112,-11.689,1.42754912366172,Indiana,1988-01-25
1988,1,26,7.51,-5.877,-13.331,0,Indiana,1988-01-26
1988,1,27,12.09,-4.385,-15.183,0,Indiana,1988-01-27
1988,1,28,12.04,0.549,-8.056,0,Indiana,1988-01-28
1988,1,29,10.59,10.992,-2.866,0,Indiana,1988-01-29
1988,1,30,7.47,13.719,8.038,0,Indiana,1988-01-30
1988,1,31,1.64,11.852,10.327,7.679158449168,Indiana,1988-01-31
1988,2,1,1.91,10.924,1.366,4.79834694243664,Indiana,1988-02-01
1988,2,2,6.4,0.99,-2.616,1.92390375354989,Indiana,1988-02-02
1988,2,3,3.28,-0.041,-2.844,5.64460010423318,Indiana,1988-02-03
1988,2,4,12.78,-2.472,-10.095,5.07670938958427,Indiana,1988-02-04
1988,2,5,14.21,-10.656,-19.317,0,Indiana,1988-02-05
1988,2,6,14.25,-15.969,-21.696,0,Indiana,1988-02-06
1988,2,7,8.92,-3.253,-19.733,0,Indiana,1988-02-07
1988,2,8,12.11,-3,-15.146,0,Indiana,1988-02-08
1988,2,9,12.79,-1.195,-6.373,0,Indiana,1988-02-09
1988,2,10,9.67,-3.281,-12.095,1.08040245390839,Indiana,1988-02-10
1988,2,11,7.11,-4.724,-8.594,10.422870516777,Indiana,1988-02-11
1988,2,12,15.54,-8.372,-19.186,0,Indiana,1988-02-12
1988,2,13,15.72,-12.048,-22.793,0,Indiana,1988-02-13
1988,2,14,12.03,6.282,-15.846,0,Indiana,1988-02-14
1988,2,15,6.9,7.304,-3.609,3.19878160945564,Indiana,1988-02-15
1988,2,16,12.37,6.205,-7.291,0,Indiana,1988-02-16
1988,2,17,12.29,6.97,-4.575,0,Indiana,1988-02-17
1988,2,18,15.29,7.455,-6.653,0,Indiana,1988-02-18
1988,2,19,2.31,1.551,-1.586,12.6803517341614,Indiana,1988-02-19
1988,2,20,11.59,0.666,-3.257,2.59306430808692,Indiana,1988-02-20
1988,2,21,16.57,-0.568,-12.718,0,Indiana,1988-02-21
1988,2,22,14.01,15.012,-1.927,0,Indiana,1988-02-22
1988,2,23,15.17,8.772,-2.999,0,Indiana,1988-02-23
1988,2,24,13.71,0,-6.333,0,Indiana,1988-02-24
1988,2,25,15.48,-0.196,-7.962,0,Indiana,1988-02-25
1988,2,26,16.63,11.74,-6.511,0,Indiana,1988-02-26
1988,2,27,17.14,7.41,-2.033,0,Indiana,1988-02-27
1988,2,28,17.08,8.082,-5.663,0,Indiana,1988-02-28
1988,2,29,15.04,8.21,-2.359,0,Indiana,1988-02-29
1988,3,1,17.44,11.284,-4.542,0,Indiana,1988-03-01
1988,3,2,6.96,9.081,3.282,3.83393764485618,Indiana,1988-03-02
1988,3,3,4.01,2.188,-3.579,14.1031205653235,Indiana,1988-03-03
1988,3,4,16.13,-1.196,-5.677,1.68545446342705,Indiana,1988-03-04
1988,3,5,19.76,-0.553,-13.35,0,Indiana,1988-03-05
1988,3,6,17.81,2.897,-11.058,0,Indiana,1988-03-06
1988,3,7,18.51,11.982,-3.502,0,Indiana,1988-03-07
1988,3,8,15.71,18.079,4.584,0,Indiana,1988-03-08
1988,3,9,10.98,14.335,4.282,5.19225895396858,Indiana,1988-03-09
1988,3,10,19.2,8.9,-3.34,0,Indiana,1988-03-10
1988,3,11,19.08,15.36,0.1,0,Indiana,1988-03-11
1988,3,12,14.46,13.771,8.341,9.69501629788283,Indiana,1988-03-12
1988,3,13,9.62,7.63,-3.971,0,Indiana,1988-03-13
1988,3,14,12.91,-0.891,-6.385,1.26108232052502,Indiana,1988-03-14
1988,3,15,12.82,-1.895,-6.864,0,Indiana,1988-03-15
1988,3,16,10.92,2.569,-3.666,0,Indiana,1988-03-16
1988,3,17,16.36,5.667,-4.433,0,Indiana,1988-03-17
1988,3,18,14.7,5.519,-1.626,1.4042496680986,Indiana,1988-03-18
1988,3,19,17.34,5.639,-4.761,0,Indiana,1988-03-19
1988,3,20,18.06,3.948,-5.172,0,Indiana,1988-03-20
1988,3,21,21.52,4.578,-5.283,0,Indiana,1988-03-21
1988,3,22,21.35,15.658,-3.014,0,Indiana,1988-03-22
1988,3,23,18.5,21.337,11.656,1.5477664694572,Indiana,1988-03-23
1988,3,24,15.21,20.903,11.46,12.701228260994,Indiana,1988-03-24
1988,3,25,20.17,19.129,9.022,8.96045565605164,Indiana,1988-03-25
1988,3,26,18.88,14.292,5.455,0,Indiana,1988-03-26
1988,3,27,22.79,9.794,-2.546,0,Indiana,1988-03-27
1988,3,28,10.02,16.829,3.36,2.34709978093406,Indiana,1988-03-28
1988,3,29,8.24,18.4,12.677,7.97802507867118,Indiana,1988-03-29
1988,3,30,23.33,14.891,0.099,8.91003310670158,Indiana,1988-03-30
1988,3,31,8,11.814,2.064,1.8780678509529,Indiana,1988-03-31
1988,4,1,4.61,12.362,6.72,1.19005441655418,Indiana,1988-04-01
1988,4,2,5.09,18.413,10.657,6.02047145366669,Indiana,1988-04-02
1988,4,3,12.24,17.965,14.414,16.3700848817712,Indiana,1988-04-03
1988,4,4,18.32,19.593,5.824,0,Indiana,1988-04-04
1988,4,5,23.17,26.027,12.603,0,Indiana,1988-04-05
1988,4,6,4.13,23.167,4.64,37.819280841461,Indiana,1988-04-06
1988,4,7,24.59,13.862,4.706,1.19342236808961,Indiana,1988-04-07
1988,4,8,24.39,16.776,2.402,0,Indiana,1988-04-08
1988,4,9,24.12,17.408,3.54,0,Indiana,1988-04-09
1988,4,10,22.29,17.34,3.745,0,Indiana,1988-04-10
1988,4,11,23.4,16.955,6.137,0,Indiana,1988-04-11
1988,4,12,24.72,17.901,5.897,0,Indiana,1988-04-12
1988,4,13,24.51,18.468,2.766,0,Indiana,1988-04-13
1988,4,14,23.6,16.058,9.389,0,Indiana,1988-04-14
1988,4,15,19.66,11.135,1.427,0,Indiana,1988-04-15
1988,4,16,25.8,13.908,-0.661,0,Indiana,1988-04-16
1988,4,17,26.08,20.463,5.355,0,Indiana,1988-04-17
1988,4,18,22.62,19.108,3.626,5.08803427209159,Indiana,1988-04-18
1988,4,19,25.1,11.038,-2.016,0,Indiana,1988-04-19
1988,4,20,16.81,16.927,1.56,2.10266113271018,Indiana,1988-04-20
1988,4,21,17.41,12.739,1.067,0,Indiana,1988-04-21
1988,4,22,13.81,15.276,5.528,4.77066934098502,Indiana,1988-04-22
1988,4,23,23.36,16.623,10.903,8.24480175128883,Indiana,1988-04-23
1988,4,24,18.76,11.68,4.13,0,Indiana,1988-04-24
1988,4,25,26.39,16.467,1.603,0,Indiana,1988-04-25
1988,4,26,22.51,19.927,5.556,0,Indiana,1988-04-26
1988,4,27,9.82,17.61,4.707,3.33002209663391,Indiana,1988-04-27
1988,4,28,22.98,13.665,2.851,1.49033215166128,Indiana,1988-04-28
1988,4,29,28.43,16.387,2.35,0,Indiana,1988-04-29
1988,4,30,27.89,19.777,1.896,0,Indiana,1988-04-30
1988,5,1,28.58,20.779,2.337,0,Indiana,1988-05-01
1988,5,2,28.33,21.204,5.948,0,Indiana,1988-05-02
1988,5,3,27.53,19.676,7.359,0,Indiana,1988-05-03
1988,5,4,23.75,17.776,6.585,0,Indiana,1988-05-04
1988,5,5,28.28,20.041,5.973,0,Indiana,1988-05-05
1988,5,6,28.94,23.698,8.171,0,Indiana,1988-05-06
1988,5,7,27.3,25.847,8.361,0,Indiana,1988-05-07
1988,5,8,21.31,26.325,16.283,0,Indiana,1988-05-08
1988,5,9,20.27,23.833,15.89,7.95536637536998,Indiana,1988-05-09
1988,5,10,17.53,19.28,13.515,0,Indiana,1988-05-10
1988,5,11,28.39,22.136,7.466,0,Indiana,1988-05-11
1988,5,12,26.42,26.642,13.615,0,Indiana,1988-05-12
1988,5,13,25.29,23.993,17.822,0,Indiana,1988-05-13
1988,5,14,28.94,25.972,8.296,0,Indiana,1988-05-14
1988,5,15,21.82,29.745,17.671,1.98739171027995,Indiana,1988-05-15
1988,5,16,19.42,21.226,14.349,4.90041375149985,Indiana,1988-05-16
1988,5,17,18.88,21.033,8.824,0,Indiana,1988-05-17
1988,5,18,27.03,23.608,9.227,0,Indiana,1988-05-18
1988,5,19,23.41,23.98,10.339,0,Indiana,1988-05-19
1988,5,20,21.69,24.613,12.547,0,Indiana,1988-05-20
1988,5,21,23.54,28.145,13.163,0,Indiana,1988-05-21
1988,5,22,22.53,30.338,15.428,0,Indiana,1988-05-22
1988,5,23,16.1,27.722,17.471,22.6270125719452,Indiana,1988-05-23
1988,5,24,24.7,21.789,15.541,1.31450593471527,Indiana,1988-05-24
1988,5,25,30.82,18.517,5.594,0,Indiana,1988-05-25
1988,5,26,31.03,22.965,4.157,0,Indiana,1988-05-26
1988,5,27,30.51,26.176,11.33,0,Indiana,1988-05-27
1988,5,28,26.56,28.313,13.283,0,Indiana,1988-05-28
1988,5,29,29.32,30.287,16.028,0,Indiana,1988-05-29
1988,5,30,29.96,31.056,15.772,0,Indiana,1988-05-30
1988,5,31,29.4,31.676,18.766,0,Indiana,1988-05-31
1988,6,1,27.38,31.979,18.224,0,Indiana,1988-06-01
1988,6,2,25.11,30.834,17.84,0,Indiana,1988-06-02
1988,6,3,29.31,22.939,12.08,0,Indiana,1988-06-03
1988,6,4,30.6,23.16,9.862,0,Indiana,1988-06-04
1988,6,5,29.97,29.021,13.153,0,Indiana,1988-06-05
1988,6,6,29.9,31.331,17.432,0,Indiana,1988-06-06
1988,6,7,30.21,31.918,17.756,0,Indiana,1988-06-07
1988,6,8,25.26,32.507,17.275,0,Indiana,1988-06-08
1988,6,9,30.26,23.138,11.603,5.05211353301505,Indiana,1988-06-09
1988,6,10,30.61,22.08,9.099,0,Indiana,1988-06-10
1988,6,11,30.81,26.52,10.544,0,Indiana,1988-06-11
1988,6,12,30.49,29.795,14.382,0,Indiana,1988-06-12
1988,6,13,30.31,32.89,17.211,0,Indiana,1988-06-13
1988,6,14,30.01,33.555,20.182,0,Indiana,1988-06-14
1988,6,15,23.59,32.303,21.796,0,Indiana,1988-06-15
1988,6,16,22.49,28.679,20.101,0,Indiana,1988-06-16
1988,6,17,22.68,28.351,15.582,0,Indiana,1988-06-17
1988,6,18,27.27,31.4,17.214,0,Indiana,1988-06-18
1988,6,19,29.78,32.733,19.379,0,Indiana,1988-06-19
1988,6,20,21.21,34.198,22.845,0,Indiana,1988-06-20
1988,6,21,27.07,36.575,24.466,0,Indiana,1988-06-21
1988,6,22,27.68,36.138,24.977,0,Indiana,1988-06-22
1988,6,23,28.79,32.476,21.752,1.04984641075134,Indiana,1988-06-23
1988,6,24,25.22,32.866,19.641,0,Indiana,1988-06-24
1988,6,25,26.57,37.864,25.801,0,Indiana,1988-06-25
1988,6,26,29.66,34.894,21.168,0,Indiana,1988-06-26
1988,6,27,29.59,26.847,15.109,0,Indiana,1988-06-27
1988,6,28,29.76,29.505,14.905,0,Indiana,1988-06-28
1988,6,29,7.16,28.691,18.074,12.785792350769,Indiana,1988-06-29
1988,6,30,30.23,24.36,12.941,0,Indiana,1988-06-30
1988,7,1,30.03,24.455,12.997,0,Indiana,1988-07-01
1988,7,2,27.32,26.234,11.93,0,Indiana,1988-07-02
1988,7,3,30.23,28.879,12.329,0,Indiana,1988-07-03
1988,7,4,29.97,33.69,15.841,0,Indiana,1988-07-04
1988,7,5,26.16,34.924,21.107,0,Indiana,1988-07-05
1988,7,6,25.55,35.056,20.836,0,Indiana,1988-07-06
1988,7,7,24.63,34.148,23.125,0,Indiana,1988-07-07
1988,7,8,25.41,34.924,22.677,0,Indiana,1988-07-08
1988,7,9,26.16,35.865,22.804,0,Indiana,1988-07-09
1988,7,10,21.44,33.12,24.018,9.96148586273193,Indiana,1988-07-10
1988,7,11,23.06,29.979,21.06,0,Indiana,1988-07-11
1988,7,12,26.82,30.174,20.205,0,Indiana,1988-07-12
1988,7,13,24.24,30.947,20.964,0,Indiana,1988-07-13
1988,7,14,23.55,34.212,24.14,0,Indiana,1988-07-14
1988,7,15,24.81,36.021,22.444,0,Indiana,1988-07-15
1988,7,16,24.84,35.684,26.136,2.73242011553521,Indiana,1988-07-16
1988,7,17,25.91,31.847,22.019,0,Indiana,1988-07-17
1988,7,18,11.75,30.722,24.33,13.8853549956366,Indiana,1988-07-18
1988,7,19,22.4,29.265,20.556,0,Indiana,1988-07-19
1988,7,20,12.24,27.408,21.539,3.93140316009521,Indiana,1988-07-20
1988,7,21,23.6,26.928,16.993,1.57248973846436,Indiana,1988-07-21
1988,7,22,23.46,26.241,17.862,0,Indiana,1988-07-22
1988,7,23,23.82,27.374,17.475,0,Indiana,1988-07-23
1988,7,24,23.24,29.32,16.587,0,Indiana,1988-07-24
1988,7,25,20.96,29.696,20.629,9.35336649411056,Indiana,1988-07-25
1988,7,26,23.04,27.59,18.852,4.21511530875662,Indiana,1988-07-26
1988,7,27,27.53,29.931,14.709,0,Indiana,1988-07-27
1988,7,28,27.31,33.174,20.406,0,Indiana,1988-07-28
1988,7,29,25.13,32.991,20.892,0,Indiana,1988-07-29
1988,7,30,14.22,30.675,22.305,12.8936508155562,Indiana,1988-07-30
1988,7,31,25.87,32.146,20.895,6.2642574309848,Indiana,1988-07-31
1988,8,1,23.88,34.233,23.424,0,Indiana,1988-08-01
1988,8,2,24.68,33.862,23.537,2.77745723724365,Indiana,1988-08-02
1988,8,3,23.76,33.968,23.952,0,Indiana,1988-08-03
1988,8,4,23.14,34.317,24.048,0,Indiana,1988-08-04
1988,8,5,14.61,30.597,24.419,11.67823289137,Indiana,1988-08-05
1988,8,6,26.21,29.568,19.981,0,Indiana,1988-08-06
1988,8,7,26.83,32.098,19.202,0,Indiana,1988-08-07
1988,8,8,24.03,33.874,21.199,0,Indiana,1988-08-08
1988,8,9,20.43,33.632,24.864,3.42075824733001,Indiana,1988-08-09
1988,8,10,17.52,31.227,23.044,6.77195191371993,Indiana,1988-08-10
1988,8,11,22.51,33.008,23.49,0,Indiana,1988-08-11
1988,8,12,22.74,34.222,23.879,0,Indiana,1988-08-12
1988,8,13,21.17,33.519,24.482,0,Indiana,1988-08-13
1988,8,14,16.95,31.946,24.795,8.44196112251439,Indiana,1988-08-14
1988,8,15,23.41,35.563,25.088,0,Indiana,1988-08-15
1988,8,16,24.62,36.43,23.94,0,Indiana,1988-08-16
1988,8,17,24.02,37.344,26.088,0,Indiana,1988-08-17
1988,8,18,21.29,35.978,26.827,0,Indiana,1988-08-18
1988,8,19,9.47,31.839,22.63,14.8170173167728,Indiana,1988-08-19
1988,8,20,16.23,26.776,20.223,0,Indiana,1988-08-20
1988,8,21,24.64,27.862,16.753,0,Indiana,1988-08-21
1988,8,22,20.73,28.51,17.504,0,Indiana,1988-08-22
1988,8,23,19.57,28.04,20.047,8.14013761339538,Indiana,1988-08-23
1988,8,24,22.95,27.613,18.089,0,Indiana,1988-08-24
1988,8,25,22.57,30.321,16.839,0,Indiana,1988-08-25
1988,8,26,24.27,26.925,15.098,0,Indiana,1988-08-26
1988,8,27,10.47,25.281,16.154,5.09047633562432,Indiana,1988-08-27
1988,8,28,16.44,22.599,16.595,16.0693556069873,Indiana,1988-08-28
1988,8,29,19.38,21.523,10.845,0,Indiana,1988-08-29
1988,8,30,23.17,23.715,11.605,0,Indiana,1988-08-30
1988,8,31,23.54,26.815,13.944,0,Indiana,1988-08-31
1988,9,1,23.76,28.698,14.937,0,Indiana,1988-09-01
1988,9,2,16.51,28.154,18.894,2.6740372180889,Indiana,1988-09-02
1988,9,3,8.89,24.644,19.505,6.07046484947205,Indiana,1988-09-03
1988,9,4,17.01,22.201,14.309,4.15982757755273,Indiana,1988-09-04
1988,9,5,13.53,20.653,14.597,1.82425975799561,Indiana,1988-09-05
1988,9,6,14.8,18.112,9.028,0,Indiana,1988-09-06
1988,9,7,22.98,22.604,8.429,0,Indiana,1988-09-07
1988,9,8,22.67,27.037,11.73,0,Indiana,1988-09-08
1988,9,9,20.32,27.842,18.084,0,Indiana,1988-09-09
1988,9,10,22.57,29.693,12.482,0,Indiana,1988-09-10
1988,9,11,17.53,30.258,17.167,0,Indiana,1988-09-11
1988,9,12,8.16,26.824,20.611,14.4298354297234,Indiana,1988-09-12
1988,9,13,12.14,24.215,20.379,0,Indiana,1988-09-13
1988,9,14,21.03,25.505,13.179,0,Indiana,1988-09-14
1988,9,15,20.75,25.523,12.906,0,Indiana,1988-09-15
1988,9,16,18.06,29.457,15.376,2.99108028411865,Indiana,1988-09-16
1988,9,17,16.65,29.4,19.529,10.9892356242085,Indiana,1988-09-17
1988,9,18,13.06,29.507,20.792,1.08862817287303,Indiana,1988-09-18
1988,9,19,3.75,23.705,20.512,27.8221424184721,Indiana,1988-09-19
1988,9,20,19.49,22.877,14.527,1.44466757774353,Indiana,1988-09-20
1988,9,21,19.36,21.74,11.057,0,Indiana,1988-09-21
1988,9,22,16.13,29.16,14.885,1.02916853438728,Indiana,1988-09-22
1988,9,23,15.75,27.436,18.804,1.45717263217193,Indiana,1988-09-23
1988,9,24,13.89,20.134,12.119,0,Indiana,1988-09-24
1988,9,25,19.17,21.933,9.533,0,Indiana,1988-09-25
1988,9,26,19.12,25.366,9.855,0,Indiana,1988-09-26
1988,9,27,18.13,26.752,13.733,0,Indiana,1988-09-27
1988,9,28,16.75,26.655,14.638,0,Indiana,1988-09-28
1988,9,29,14.45,26.427,15.795,0,Indiana,1988-09-29
1988,9,30,12.14,26.605,18.006,0,Indiana,1988-09-30
1988,10,1,1.84,23.516,18.828,11.6290092468212,Indiana,1988-10-01
1988,10,2,11.76,19.723,14.718,4.71891760815879,Indiana,1988-10-02
1988,10,3,12.82,16.196,8.234,0,Indiana,1988-10-03
1988,10,4,16.27,13.465,7.731,0,Indiana,1988-10-04
1988,10,5,12.98,12.373,5.109,0,Indiana,1988-10-05
1988,10,6,12.52,12.424,1.743,0,Indiana,1988-10-06
1988,10,7,16.9,14.24,2.344,0,Indiana,1988-10-07
1988,10,8,16.8,16.835,3.13,0,Indiana,1988-10-08
1988,10,9,9.86,16.462,7.89,0,Indiana,1988-10-09
1988,10,10,14.76,19.505,9.507,0,Indiana,1988-10-10
1988,10,11,14.52,15.689,7.259,0,Indiana,1988-10-11
1988,10,12,14.19,9.534,1.141,0,Indiana,1988-10-12
1988,10,13,16.38,11.617,0.166,0,Indiana,1988-10-13
1988,10,14,15.62,20.148,5.244,0,Indiana,1988-10-14
1988,10,15,14.32,22.438,11.822,2.29917764659149,Indiana,1988-10-15
1988,10,16,5.69,20.769,12.251,12.7744704483916,Indiana,1988-10-16
